Date,Open,High,Low,Close,Volume
07/23/2025 11:39 AM,502.9,502.91,502.72,502.84,14732
07/23/2025 11:40 AM,502.82,502.82,502.72,502.79,4847
07/23/2025 11:41 AM,502.78,502.78,502.587,502.715,6969
07/23/2025 11:42 AM,502.73,502.86,502.665,502.855,11494
07/23/2025 11:43 AM,502.825,503.26,502.78,503.23,19987
07/23/2025 11:44 AM,503.17,503.415,503.14,503.4,10064
07/23/2025 11:45 AM,503.388,503.44,503.341,503.4,9762
07/23/2025 11:46 AM,503.38,503.395,503.16,503.26,16361
07/23/2025 11:47 AM,503.255,503.381,503.255,503.375,6929
07/23/2025 11:48 AM,503.33,503.52,503.33,503.48,11532
07/23/2025 11:49 AM,503.465,503.49,503.01,503.07,22439
07/23/2025 11:50 AM,503.05,503.34,503.03,503.34,15902
07/23/2025 11:51 AM,503.355,503.71,503.355,503.68,33500
07/23/2025 11:52 AM,503.69,503.9,503.69,503.88,10339
07/23/2025 11:53 AM,503.91,504.18,503.91,504.17,23175
07/23/2025 11:54 AM,504.14,505.5,504.14,505.01,81961
07/23/2025 11:55 AM,505.06,505.212,504.65,504.88,32860
07/23/2025 11:56 AM,504.9,505.299,504.85,505.07,35161
07/23/2025 11:57 AM,505.016,505.194,504.82,504.83,14858
07/23/2025 11:58 AM,504.795,504.82,504.47,504.53,16969
07/23/2025 11:59 AM,504.51,504.645,504.43,504.51,13493
07/23/2025 12:00 PM,504.535,504.54,503.97,504.015,19251
07/23/2025 12:01 PM,503.95,504.211,503.9,504.185,12935
07/23/2025 12:02 PM,504.29,504.3,504.085,504.13,10491
07/23/2025 12:03 PM,504.145,504.465,504.11,504.41,10616
07/23/2025 12:04 PM,504.43,504.65,504.35,504.54,18433
07/23/2025 12:05 PM,504.55,504.59,504.44,504.475,16196
07/23/2025 12:06 PM,504.435,504.5,504.305,504.305,14207
07/23/2025 12:07 PM,504.32,504.45,504.32,504.39,21854
07/23/2025 12:08 PM,504.38,504.58,504.36,504.56,19644
07/23/2025 12:09 PM,504.53,504.58,504.26,504.34,10748
07/23/2025 12:10 PM,504.345,504.345,503.85,503.88,23188
07/23/2025 12:11 PM,503.88,504.027,503.77,503.93,13641
07/23/2025 12:12 PM,503.925,504.09,503.892,504.04,7247
07/23/2025 12:13 PM,504.09,504.205,503.96,504.205,7098
07/23/2025 12:14 PM,504.21,504.3,504.125,504.18,11450
07/23/2025 12:15 PM,504.255,504.26,504.19,504.255,6774
07/23/2025 12:16 PM,504.3,504.31,504.05,504.075,12478
07/23/2025 12:17 PM,504.06,504.06,503.91,503.915,8049
07/23/2025 12:18 PM,503.9,504.11,503.85,504.095,15251
07/23/2025 12:19 PM,504.06,504.17,503.93,503.93,10980
07/23/2025 12:20 PM,503.92,503.92,503.49,503.57,15242
07/23/2025 12:21 PM,503.57,503.58,503.249,503.25,11640
07/23/2025 12:22 PM,503.205,503.26,502.802,502.955,11401
07/23/2025 12:23 PM,502.91,503.025,502.91,502.99,8188
07/23/2025 12:24 PM,502.98,503.3,502.96,503.265,23371
07/23/2025 12:25 PM,503.26,503.31,503.128,503.279,6361
07/23/2025 12:26 PM,503.32,503.58,503.29,503.48,13076
07/23/2025 12:27 PM,503.455,503.54,503.4,503.53,5485
07/23/2025 12:28 PM,503.41,503.41,503.308,503.34,7273
07/23/2025 12:29 PM,503.37,503.385,503.25,503.31,16179
07/23/2025 12:30 PM,503.34,503.6,503.272,503.57,21633
07/23/2025 12:31 PM,503.54,503.7,503.54,503.68,11326
07/23/2025 12:32 PM,503.65,503.655,503.51,503.535,7032
07/23/2025 12:33 PM,503.516,503.765,503.47,503.765,12563
07/23/2025 12:34 PM,503.73,503.78,503.57,503.57,6607
07/23/2025 12:35 PM,503.59,503.67,503.54,503.55,16803
07/23/2025 12:36 PM,503.55,503.66,503.54,503.57,7131
07/23/2025 12:37 PM,503.5,503.63,503.495,503.56,6167
07/23/2025 12:38 PM,503.54,503.67,503.535,503.67,5240
07/23/2025 12:39 PM,503.69,503.89,503.69,503.8,11752
07/23/2025 12:40 PM,503.77,503.87,503.68,503.75,9172
07/23/2025 12:41 PM,503.77,503.83,503.74,503.78,6411
07/23/2025 12:42 PM,503.741,503.89,503.741,503.811,11820
07/23/2025 12:43 PM,503.85,503.875,503.78,503.81,7574
07/23/2025 12:44 PM,503.83,503.98,503.83,503.88,11747
07/23/2025 12:45 PM,503.898,504,503.77,503.77,14183
07/23/2025 12:46 PM,503.77,503.93,503.77,503.93,10243
07/23/2025 12:47 PM,503.95,503.96,503.76,503.76,7103
07/23/2025 12:48 PM,503.795,503.86,503.685,503.685,15824
07/23/2025 12:49 PM,503.61,503.79,503.61,503.72,6778
07/23/2025 12:50 PM,503.76,503.795,503.675,503.69,5055
07/23/2025 12:51 PM,503.69,503.71,503.61,503.64,5719
07/23/2025 12:52 PM,503.65,503.75,503.61,503.75,10964
07/23/2025 12:53 PM,503.74,503.78,503.67,503.71,7988
07/23/2025 12:54 PM,503.75,503.86,503.74,503.85,12237
07/23/2025 12:55 PM,503.84,503.95,503.79,503.93,24225
07/23/2025 12:56 PM,503.95,504.037,503.91,503.985,6463
07/23/2025 12:57 PM,503.985,504.02,503.87,503.93,17148
07/23/2025 12:58 PM,503.93,503.97,503.85,503.91,6106
07/23/2025 12:59 PM,503.92,503.96,503.7,503.745,4754
07/23/2025 13:00 PM,503.76,503.9,503.76,503.9,5781
07/23/2025 13:01 PM,503.895,503.92,503.735,503.8,7016
07/23/2025 13:02 PM,503.79,503.89,503.73,503.758,12547
07/23/2025 13:03 PM,503.73,503.82,503.72,503.785,11875
07/23/2025 13:04 PM,503.73,503.81,503.73,503.79,5133
07/23/2025 13:05 PM,503.784,503.89,503.78,503.85,4684
07/23/2025 13:06 PM,503.85,503.89,503.69,503.82,8822
07/23/2025 13:07 PM,503.82,503.95,503.82,503.911,2933
07/23/2025 13:08 PM,503.89,503.95,503.82,503.925,8435
07/23/2025 13:09 PM,503.99,504.22,503.99,504.11,7595
07/23/2025 13:10 PM,504.1,504.23,504.035,504.053,14446
07/23/2025 13:11 PM,504.055,504.105,503.98,504.07,4345
07/23/2025 13:12 PM,504.12,504.175,504.055,504.08,8786
07/23/2025 13:13 PM,504.078,504.185,504.03,504.185,6187
07/23/2025 13:14 PM,504.17,504.2,504.14,504.2,3877
07/23/2025 13:15 PM,504.18,504.19,504.06,504.12,7394
07/23/2025 13:16 PM,504.109,504.36,504.109,504.31,26359
07/23/2025 13:17 PM,504.285,504.3,504.25,504.3,5383
07/23/2025 13:18 PM,504.365,504.4,504.28,504.32,10133
07/23/2025 13:19 PM,504.32,504.45,504.317,504.335,21813
07/23/2025 13:20 PM,504.32,504.405,504.2,504.39,12946
07/23/2025 13:21 PM,504.34,504.58,504.34,504.455,6000
07/23/2025 13:22 PM,504.468,504.52,504.3,504.5,11384
07/23/2025 13:23 PM,504.51,504.62,504.44,504.45,9953
07/23/2025 13:24 PM,504.445,504.49,504.36,504.38,16308
07/23/2025 13:25 PM,504.36,504.36,504.26,504.32,7946
07/23/2025 13:26 PM,504.345,504.41,504.225,504.225,8428
07/23/2025 13:27 PM,504.29,504.29,504.12,504.12,4028
07/23/2025 13:28 PM,504.1,504.215,504.05,504.215,4764
07/23/2025 13:29 PM,504.19,504.21,504.141,504.199,4544
07/23/2025 13:30 PM,504.17,504.2,504.14,504.2,5821
07/23/2025 13:31 PM,504.25,504.41,504.203,504.38,11593
07/23/2025 13:32 PM,504.385,504.385,504.34,504.34,4546
07/23/2025 13:33 PM,504.34,504.43,504.34,504.43,4855
07/23/2025 13:34 PM,504.42,504.5,504.41,504.471,9609
07/23/2025 13:35 PM,504.52,504.67,504.48,504.64,8713
07/23/2025 13:36 PM,504.635,504.645,504.55,504.6,7211
07/23/2025 13:37 PM,504.62,504.707,504.59,504.67,6202
07/23/2025 13:38 PM,504.67,504.69,504.605,504.62,8353
07/23/2025 13:39 PM,504.625,504.635,504.6,504.635,4446
07/23/2025 13:40 PM,504.63,504.63,504.47,504.515,6219
07/23/2025 13:41 PM,504.475,504.6,504.475,504.54,6517
07/23/2025 13:42 PM,504.54,504.625,504.52,504.625,4818
07/23/2025 13:43 PM,504.68,504.91,504.68,504.88,6481
07/23/2025 13:44 PM,504.97,505.035,504.93,505.02,11951
07/23/2025 13:45 PM,504.94,504.995,504.94,504.98,4174
07/23/2025 13:46 PM,504.98,505.1,504.98,505.04,6573
07/23/2025 13:47 PM,505,505.002,504.855,504.855,5267
07/23/2025 13:48 PM,504.85,504.854,504.695,504.73,8467
07/23/2025 13:49 PM,504.77,504.86,504.76,504.795,7805
07/23/2025 13:50 PM,504.832,504.87,504.28,504.52,23886
07/23/2025 13:51 PM,504.53,504.79,504.53,504.65,17290
07/23/2025 13:52 PM,504.57,504.93,504.57,504.93,16061
07/23/2025 13:53 PM,504.92,504.94,504.82,504.905,9222
07/23/2025 13:54 PM,504.87,504.94,504.83,504.92,8954
07/23/2025 13:55 PM,504.93,505.02,504.92,504.97,18617
07/23/2025 13:56 PM,504.965,505.21,504.965,505.195,8740
07/23/2025 13:57 PM,505.21,505.26,505.189,505.23,11445
07/23/2025 13:58 PM,505.25,505.299,505.135,505.135,8144
07/23/2025 13:59 PM,505.14,505.21,505.075,505.18,16412
07/23/2025 14:00 PM,505.175,505.27,505.09,505.09,20614
07/23/2025 14:01 PM,505.13,505.265,505.1,505.265,12389
07/23/2025 14:02 PM,505.3,505.3,505.185,505.185,9392
07/23/2025 14:03 PM,505.115,505.16,504.75,504.8,15025
07/23/2025 14:04 PM,504.795,504.86,504.78,504.86,10662
07/23/2025 14:05 PM,504.84,504.865,504.655,504.785,18237
07/23/2025 14:06 PM,504.8,505,504.78,504.975,16623
07/23/2025 14:07 PM,504.95,505.11,504.94,505.05,10113
07/23/2025 14:08 PM,505.05,505.15,505.02,505.125,9000
07/23/2025 14:09 PM,505.125,505.125,505.07,505.085,8106
07/23/2025 14:10 PM,505.121,505.19,505.087,505.14,7445
07/23/2025 14:11 PM,505.17,505.24,505.12,505.22,13827
07/23/2025 14:12 PM,505.211,505.32,505.211,505.25,7998
07/23/2025 14:13 PM,505.278,505.33,505.22,505.24,8570
07/23/2025 14:14 PM,505.23,505.52,505.17,505.48,22295
07/23/2025 14:15 PM,505.5,505.5,505.385,505.435,7043
07/23/2025 14:16 PM,505.42,505.42,505.29,505.32,7877
07/23/2025 14:17 PM,505.33,505.46,505.32,505.39,11557
07/23/2025 14:18 PM,505.395,505.4,505.3,505.32,9202
07/23/2025 14:19 PM,505.31,505.31,505.25,505.25,9174
07/23/2025 14:20 PM,505.278,505.35,505.23,505.325,8804
07/23/2025 14:21 PM,505.33,505.395,505.27,505.395,16338
07/23/2025 14:22 PM,505.395,505.61,505.375,505.59,31588
07/23/2025 14:23 PM,505.58,505.705,505.58,505.64,7100
07/23/2025 14:24 PM,505.63,505.64,505.49,505.535,8969
07/23/2025 14:25 PM,505.5,505.75,505.5,505.68,12965
07/23/2025 14:26 PM,505.705,505.71,505.58,505.58,11623
07/23/2025 14:27 PM,505.58,505.66,505.45,505.47,15139
07/23/2025 14:28 PM,505.44,505.534,505.427,505.46,7432
07/23/2025 14:29 PM,505.475,505.475,505.33,505.35,12650
07/23/2025 14:30 PM,505.37,505.49,505.255,505.27,11398
07/23/2025 14:31 PM,505.295,505.31,505.26,505.305,8197
07/23/2025 14:32 PM,505.33,505.34,505.245,505.31,10000
07/23/2025 14:33 PM,505.24,505.305,505.19,505.285,9341
07/23/2025 14:34 PM,505.27,505.33,505.24,505.265,6789
07/23/2025 14:35 PM,505.29,505.43,505.24,505.24,12552
07/23/2025 14:36 PM,505.22,505.25,505.05,505.25,16439
07/23/2025 14:37 PM,505.26,505.315,505.221,505.255,6354
07/23/2025 14:38 PM,505.255,505.45,505.255,505.37,16271
07/23/2025 14:39 PM,505.31,505.32,505.21,505.23,7688
07/23/2025 14:40 PM,505.26,505.27,505.125,505.14,9673
07/23/2025 14:41 PM,505.11,505.11,505,505.02,7647
07/23/2025 14:42 PM,504.97,505.095,504.97,505.085,6814
07/23/2025 14:43 PM,505.085,505.085,504.93,504.97,6942
07/23/2025 14:44 PM,505,505.015,504.86,504.98,11167
07/23/2025 14:45 PM,504.95,504.99,504.87,504.98,6082
07/23/2025 14:46 PM,505.02,505.043,504.98,504.99,7234
07/23/2025 14:47 PM,505.005,505.17,504.935,505.15,23222
07/23/2025 14:48 PM,505.13,505.13,505.06,505.07,4371
07/23/2025 14:49 PM,505.04,505.125,505.01,505.095,7740
07/23/2025 14:50 PM,505.12,505.14,505,505.08,12368
07/23/2025 14:51 PM,505.075,505.1,504.97,505.02,7467
07/23/2025 14:52 PM,505.01,505.105,504.99,505.065,13460
07/23/2025 14:53 PM,505.065,505.12,505.04,505.12,4266
07/23/2025 14:54 PM,505.1,505.1,505.01,505.04,8967
07/23/2025 14:55 PM,505.04,505.09,504.985,505.05,11780
07/23/2025 14:56 PM,505.05,505.1,504.98,505.05,16851
07/23/2025 14:57 PM,505.035,505.14,505.035,505.13,10166
07/23/2025 14:58 PM,505.145,505.21,505.145,505.19,7862
07/23/2025 14:59 PM,505.22,505.28,505.21,505.245,9525
07/23/2025 15:00 PM,505.28,505.34,505.195,505.2,17578
07/23/2025 15:01 PM,505.2,505.28,505.12,505.15,18417
07/23/2025 15:02 PM,505.165,505.165,505.095,505.105,9460
07/23/2025 15:03 PM,505.115,505.12,505.06,505.075,9189
07/23/2025 15:04 PM,505.075,505.075,504.93,504.93,10994
07/23/2025 15:05 PM,504.94,504.94,504.65,504.805,31763
07/23/2025 15:06 PM,504.86,504.89,504.74,504.83,19426
07/23/2025 15:07 PM,504.82,504.82,504.742,504.8,6412
07/23/2025 15:08 PM,504.84,504.845,504.69,504.765,10324
07/23/2025 15:09 PM,504.77,504.85,504.74,504.805,7643
07/23/2025 15:10 PM,504.79,504.932,504.69,504.705,23293
07/23/2025 15:11 PM,504.71,504.754,504.675,504.71,14532
07/23/2025 15:12 PM,504.7,504.815,504.69,504.806,23347
07/23/2025 15:13 PM,504.81,504.83,504.65,504.69,27809
07/23/2025 15:14 PM,504.69,504.69,504.61,504.61,19784
07/23/2025 15:15 PM,504.61,504.64,504.56,504.56,11328
07/23/2025 15:16 PM,504.555,504.67,504.55,504.655,20714
07/23/2025 15:17 PM,504.66,504.79,504.555,504.725,18642
07/23/2025 15:18 PM,504.75,505.085,504.74,505.065,18956
07/23/2025 15:19 PM,505.04,505.2,505.04,505.14,15175
07/23/2025 15:20 PM,505.2,505.26,505.115,505.24,12786
07/23/2025 15:21 PM,505.26,505.32,505.235,505.27,11022
07/23/2025 15:22 PM,505.265,505.355,505.24,505.33,12648
07/23/2025 15:23 PM,505.34,505.35,505.22,505.285,14893
07/23/2025 15:24 PM,505.31,505.46,505.28,505.46,12195
07/23/2025 15:25 PM,505.485,505.58,505.45,505.5,11161
07/23/2025 15:26 PM,505.43,505.48,505.34,505.415,15771
07/23/2025 15:27 PM,505.4,505.45,505.33,505.38,13406
07/23/2025 15:28 PM,505.38,505.39,505.335,505.39,7383
07/23/2025 15:29 PM,505.385,505.41,505.34,505.395,10408
07/23/2025 15:30 PM,505.385,505.385,505.18,505.205,19197
07/23/2025 15:31 PM,505.225,505.26,505.13,505.135,17220
07/23/2025 15:32 PM,505.13,505.13,505.04,505.09,19038
07/23/2025 15:33 PM,505.1,505.1,505,505.09,12453
07/23/2025 15:34 PM,505.07,505.09,505.02,505.035,13226
07/23/2025 15:35 PM,505.04,505.06,504.94,504.96,16314
07/23/2025 15:36 PM,504.975,505,504.91,504.94,21075
07/23/2025 15:37 PM,504.97,504.98,504.77,504.792,11574
07/23/2025 15:38 PM,504.77,504.88,504.76,504.805,12246
07/23/2025 15:39 PM,504.81,504.81,504.74,504.765,18215
07/23/2025 15:40 PM,504.76,504.805,504.74,504.78,15288
07/23/2025 15:41 PM,504.78,504.78,504.54,504.54,14899
07/23/2025 15:42 PM,504.54,504.58,504.46,504.52,20353
07/23/2025 15:43 PM,504.52,504.75,504.46,504.69,39527
07/23/2025 15:44 PM,504.71,504.785,504.69,504.73,18623
07/23/2025 15:45 PM,504.745,504.752,504.6,504.645,20532
07/23/2025 15:46 PM,504.66,504.72,504.62,504.66,18862
07/23/2025 15:47 PM,504.69,504.74,504.56,504.67,40514
07/23/2025 15:48 PM,504.65,504.7,504.47,504.47,23200
07/23/2025 15:49 PM,504.48,504.515,504.4,504.475,15635
07/23/2025 15:50 PM,504.51,504.77,504.45,504.67,45401
07/23/2025 15:51 PM,504.68,504.765,504.63,504.69,40458
07/23/2025 15:52 PM,504.64,505.12,504.55,505.09,47778
07/23/2025 15:53 PM,505.04,505.18,504.995,505.01,30839
07/23/2025 15:54 PM,504.99,505.07,504.82,504.825,42051
07/23/2025 15:55 PM,504.86,505.37,504.86,505.35,95816
07/23/2025 15:56 PM,505.34,505.61,505.34,505.6,82039
07/23/2025 15:57 PM,505.615,505.64,505.4,505.515,57477
07/23/2025 15:58 PM,505.51,505.58,505.425,505.52,65491
07/23/2025 15:59 PM,505.53,506.07,505.53,505.87,2770003
07/23/2025 16:00 PM,505.87,506.17,505.67,505.87,245585
07/23/2025 16:01 PM,506.16,506.47,505.87,506.42,33404
07/23/2025 16:02 PM,505.87,507,505.87,505.87,21953
07/23/2025 16:03 PM,506.49,506.49,505.4,505.46,648876
07/23/2025 16:04 PM,505.36,505.75,504.65,504.7,1153
07/23/2025 16:05 PM,504.65,504.975,504.4,504.975,110655
07/23/2025 16:06 PM,505.87,506,505.75,505.75,12794
07/23/2025 16:07 PM,506,506,504.88,505.25,2159
07/23/2025 16:08 PM,505.145,505.98,505,505.87,11607
07/23/2025 16:09 PM,505.34,505.95,505.2,505.2,66
07/23/2025 16:10 PM,505.19,505.87,505,505.494,82
07/23/2025 16:11 PM,505.39,505.95,505.28,505.725,452
07/23/2025 16:12 PM,505.54,505.95,505,505.425,378
07/23/2025 16:13 PM,505.46,505.91,505,505.91,62
07/23/2025 16:14 PM,505.91,505.91,505.06,505.888,280
07/23/2025 16:15 PM,505.87,505.91,505.46,505.9,68
07/23/2025 16:16 PM,505.46,505.91,505.46,505.71,213
07/23/2025 16:17 PM,505.91,505.91,505.51,505.705,375
07/23/2025 16:18 PM,505.754,505.91,505.75,505.75,376
07/23/2025 16:19 PM,505.89,506.05,505.89,506.04,954
07/23/2025 16:20 PM,505.73,505.73,505.525,505.525,18
07/23/2025 16:21 PM,505.83,505.995,505.525,505.995,17
07/23/2025 16:22 PM,505.525,506,505.5,506,17
07/23/2025 16:23 PM,505.675,506.25,505.6,506.125,875
07/23/2025 16:24 PM,506.125,506.25,506.01,506.125,604
07/23/2025 16:25 PM,506.05,506.25,506.05,506.23,451
07/23/2025 16:26 PM,506.56,506.615,506.23,506.4,149
07/23/2025 16:27 PM,506.25,506.4,506.23,506.23,22
07/23/2025 16:28 PM,506.6,506.6,506.25,506.26,513
07/23/2025 16:29 PM,506.27,506.4,506.26,506.3,202
07/23/2025 16:30 PM,506.5,506.6,506.26,506.6,169
07/23/2025 16:31 PM,506.3,506.59,506.3,506.59,90
07/23/2025 16:32 PM,506.55,506.6,506.55,506.6,5
07/23/2025 16:33 PM,506.51,507,506.51,506.79,38
07/23/2025 16:34 PM,506.51,507,506.51,506.72,697
07/23/2025 16:35 PM,506.58,507,506.58,506.7,552
07/23/2025 16:36 PM,506.775,507,506.775,506.992,36
07/23/2025 16:37 PM,506.905,507.1,506.85,506.9,378
07/23/2025 16:38 PM,507.05,507.05,506.9,506.975,26
07/23/2025 16:39 PM,506.975,507.065,506.97,507,13
07/23/2025 16:40 PM,507.2,507.25,506.9,507.17,371
07/23/2025 16:41 PM,507.17,507.17,506.25,506.845,312
07/23/2025 16:42 PM,506.845,506.845,506.25,506.38,275
07/23/2025 16:43 PM,506.5,506.7,506.25,506.7,690
07/23/2025 16:44 PM,506.78,506.78,506.26,506.26,634
07/23/2025 16:45 PM,506.25,506.57,506.25,506.31,150
07/23/2025 16:46 PM,506.25,506.5,506.25,506.26,568
07/23/2025 16:47 PM,506.5,506.5,506.26,506.48,69
07/23/2025 16:48 PM,506.375,506.5,506.26,506.5,40
07/23/2025 16:49 PM,506.375,506.5,506.26,506.5,351
07/23/2025 16:50 PM,506.6,506.6,506.25,506.6,25
07/23/2025 16:51 PM,506.46,506.56,506.46,506.46,43
07/23/2025 16:52 PM,506.56,506.6,506.56,506.6,29
07/23/2025 16:53 PM,506.6,506.78,506.46,506.705,318
07/23/2025 16:54 PM,506.705,506.84,506.46,506.705,45
07/23/2025 16:55 PM,506.84,507.14,506.71,507.14,13
07/23/2025 16:56 PM,507.14,507.29,506.95,506.99,289
07/23/2025 16:57 PM,507.14,507.3,507.12,507.14,34
07/23/2025 16:58 PM,507,507.17,507,507.14,307
07/23/2025 16:59 PM,507.13,507.13,507.01,507.01,53
07/23/2025 17:00 PM,507.04,507.125,506.72,506.72,462
07/23/2025 17:01 PM,506.62,506.915,506.5,506.915,128
07/23/2025 17:02 PM,506.51,507,506.51,506.895,112
07/23/2025 17:03 PM,506.46,506.895,506.25,506.25,735
07/23/2025 17:04 PM,506.7,506.891,506.25,506.365,1401
07/23/2025 17:05 PM,506.48,506.72,506.25,506.69,149
07/23/2025 17:06 PM,506.9,506.9,506.25,506.27,1159
07/23/2025 17:07 PM,506.27,506.9,506.25,506.4,1098
07/23/2025 17:08 PM,506.325,506.4,506.25,506.399,997
07/23/2025 17:09 PM,506.4,506.5,506.25,506.25,76
07/23/2025 17:10 PM,506.49,506.88,506.25,506.565,158
07/23/2025 17:11 PM,506.58,506.88,506.299,506.88,27
07/23/2025 17:12 PM,506.54,506.88,506.35,506.54,128
07/23/2025 17:13 PM,506.25,506.7,506.25,506.33,58
07/23/2025 17:14 PM,506.668,506.7,506.25,506.38,21
07/23/2025 17:15 PM,506.475,506.7,506.26,506.475,34
07/23/2025 17:16 PM,506.475,506.7,506.25,506.475,132
07/23/2025 17:17 PM,506.58,506.58,506.3,506.5,25
07/23/2025 17:18 PM,506.5,506.7,506.25,506.7,25
07/23/2025 17:19 PM,506.25,506.5,506.25,506.377,17
07/23/2025 17:20 PM,506.375,506.48,506.26,506.375,121
07/23/2025 17:21 PM,506.375,506.5,506.28,506.31,25
07/23/2025 17:22 PM,506.375,506.5,506.26,506.275,417
07/23/2025 17:23 PM,506.275,506.48,506.05,506.4,237
07/23/2025 17:24 PM,506.275,506.5,506.275,506.275,9
07/23/2025 17:25 PM,506.275,506.275,506.05,506.275,14
07/23/2025 17:26 PM,506.45,506.5,506.275,506.275,19
07/23/2025 17:27 PM,506.275,506.489,506.275,506.489,15
07/23/2025 17:28 PM,506.5,506.5,506.26,506.45,28
07/23/2025 17:29 PM,506.45,506.45,506.26,506.275,28
07/23/2025 17:30 PM,506.5,506.5,506.275,506.5,9
07/23/2025 17:31 PM,506.45,506.463,506.45,506.463,18
07/23/2025 17:32 PM,506.391,506.391,506.303,506.31,9
07/23/2025 17:33 PM,506.5,506.5,506.275,506.45,25
07/23/2025 17:34 PM,506.5,506.5,506.275,506.44,13
07/23/2025 17:35 PM,506.405,506.45,506.35,506.355,59
07/23/2025 17:36 PM,506.26,506.4,506.26,506.37,75
07/23/2025 17:37 PM,506.391,506.4,506.25,506.25,66
07/23/2025 17:38 PM,506.24,506.4,506.24,506.37,7
07/23/2025 17:39 PM,506.39,506.4,506.25,506.37,22
07/23/2025 17:40 PM,506.4,506.4,506.24,506.3,66
07/23/2025 17:41 PM,506.4,506.401,506.3,506.401,6
07/23/2025 17:42 PM,506.4,506.4,506.25,506.4,4
07/23/2025 17:43 PM,506.35,506.45,506.25,506.325,135
07/23/2025 17:44 PM,506.294,506.3,506.26,506.3,5
07/23/2025 17:45 PM,506.26,506.29,506.25,506.25,60
07/23/2025 17:46 PM,506.25,506.3,506.25,506.25,103
07/23/2025 17:48 PM,506.3,506.3,506.3,506.3,87
07/23/2025 17:49 PM,506.3,506.3,506.25,506.3,4
07/23/2025 17:50 PM,506.3,506.3,506.25,506.3,28
07/23/2025 17:51 PM,506.3,506.3,506.25,506.25,9
07/23/2025 17:52 PM,506.25,506.3,506.25,506.26,9
07/23/2025 17:53 PM,506.3,506.3,506.26,506.26,17
07/23/2025 17:54 PM,506.4,506.4,506.24,506.32,26
07/23/2025 17:55 PM,506.4,506.4,506.265,506.3,67
07/23/2025 17:56 PM,506.283,506.4,506,506.4,1114
07/23/2025 17:57 PM,506.444,506.444,506.01,506.225,62
07/23/2025 17:58 PM,506.225,506.45,506.01,506.02,310
07/23/2025 17:59 PM,506,506.225,506,506.01,103
07/23/2025 18:00 PM,506.23,506.35,506.004,506.05,202
07/23/2025 18:01 PM,506.225,506.35,506,506.225,29
07/23/2025 18:02 PM,506.225,506.35,506,506.225,12
07/23/2025 18:03 PM,506.225,506.45,506.225,506.225,19
07/23/2025 18:04 PM,506,506.45,506,506,61
07/23/2025 18:05 PM,506,506,505.79,505.85,2133
07/23/2025 18:06 PM,506.165,506.35,505.88,506.165,19
07/23/2025 18:07 PM,506.165,506.45,505.89,506.165,43
07/23/2025 18:08 PM,506.165,506.3,506.1,506.165,14
07/23/2025 18:09 PM,506.45,506.45,505.88,506.165,28
07/23/2025 18:10 PM,506.165,506.3,506.165,506.165,8
07/23/2025 18:11 PM,506.165,506.45,506.165,506.165,8
07/23/2025 18:12 PM,505.88,506.165,505.88,506.165,5
07/23/2025 18:13 PM,506.449,506.45,506.165,506.165,1551
07/23/2025 18:14 PM,506.165,506.45,506.165,506.2,51
07/23/2025 18:15 PM,506.2,506.42,506.165,506.325,20
07/23/2025 18:16 PM,506.4,506.5,506.35,506.35,84
07/23/2025 18:17 PM,506.2,506.5,506.2,506.207,266
07/23/2025 18:18 PM,506.44,506.5,506.19,506.484,63
07/23/2025 18:19 PM,506.19,506.5,505.88,505.88,84
07/23/2025 18:20 PM,506.25,506.25,505.88,505.896,60
07/23/2025 18:21 PM,506.19,506.5,506.19,506.19,4
07/23/2025 18:22 PM,506.484,506.484,506.21,506.21,74
07/23/2025 18:23 PM,506.2,506.5,505.88,506.5,30
07/23/2025 18:24 PM,506.19,506.19,506.19,506.19,2
07/23/2025 18:25 PM,506.19,506.5,506.05,506.49,12
07/23/2025 18:26 PM,506.48,506.5,506.19,506.19,7
07/23/2025 18:27 PM,506.19,506.45,506.19,506.19,11
07/23/2025 18:28 PM,506.19,506.5,506.19,506.195,35
07/23/2025 18:29 PM,506.195,506.195,506.195,506.195,1
07/23/2025 18:30 PM,506.19,506.195,506.19,506.19,6
07/23/2025 18:31 PM,506.195,506.5,506.195,506.195,25
07/23/2025 18:32 PM,506.195,506.25,506.19,506.25,23
07/23/2025 18:33 PM,506.26,506.26,506.26,506.26,1
07/23/2025 18:34 PM,506.26,506.5,506.2,506.2,46
07/23/2025 18:35 PM,506.2,506.5,506.2,506.5,2
07/23/2025 18:36 PM,506.19,506.29,506.19,506.19,53
07/23/2025 18:37 PM,506.5,506.5,506.2,506.345,113
07/23/2025 18:38 PM,506.2,506.345,506.2,506.345,2
07/23/2025 18:39 PM,506.345,506.5,506.19,506.25,7
07/23/2025 18:40 PM,506.5,506.5,506.25,506.3,6
07/23/2025 18:41 PM,506.3,506.3,506.3,506.3,3
07/23/2025 18:42 PM,506.45,506.45,506.3,506.3,3
07/23/2025 18:43 PM,506.3,506.5,506.3,506.5,22
07/23/2025 18:44 PM,506.3,506.31,506.3,506.31,3
07/23/2025 18:45 PM,506.3,506.5,506.3,506.31,10
07/23/2025 18:46 PM,506.12,506.488,506.12,506.3,53
07/23/2025 18:47 PM,506.5,506.5,506.25,506.25,65
07/23/2025 18:48 PM,506.3,506.5,506.12,506.5,139
07/23/2025 18:49 PM,506.45,506.5,506.14,506.19,30
